CreatedDate,Longitude,Latitude
2016-04-14,-73.92907961,40.69614007
2016-04-14,-74.10825851,40.56008191
2016-04-14,-73.89207724,40.85796028
2016-04-14,-73.92937378,40.66355155
2016-04-14,-73.85078993,40.74201254
2016-04-14,-73.86918744,40.86688982
2016-04-14,-73.92123863,40.62067545
2016-04-14,-73.88740824,40.85487626
2016-04-14,-73.91565584,40.74280018
2016-04-14,-73.87194025,40.67277931
2016-04-14,-73.95012865,40.7789109
2016-04-14,-73.94869539,40.6427536
2016-04-14,-73.89269914,40.65846456
2016-04-14,-73.91760585,40.86724744
2016-04-14,-73.81647945,40.71269832
2016-04-14,-73.99564887,40.72674398
2016-04-14,-73.91175397,40.69162942
2016-04-14,-73.89339315,40.86921203
2016-04-14,-73.8998371,40.73899426
2016-04-14,-73.9543946,40.77645064
2016-04-14,-73.95550876,40.73008682
2016-04-14,-73.86543302,40.86942984
2016-04-14,-73.97256613,40.69022721
2016-04-14,-73.91661288,40.69897804
2016-04-14,-74.20032972,40.55062585
2016-04-15,-73.9385526,40.81810552
2016-04-15,-73.91984641,40.69415504
2016-04-15,-73.93863373,40.68310516
2016-04-15,-73.96271615,40.64903357
2016-04-15,-73.93266935,40.59821656
2016-04-15,-73.78923483,40.85523822
2016-04-15,-73.93161972,40.70541343
2016-04-15,-73.76203378,40.67816541
2016-04-15,-74.10045695,40.57501801
2016-04-15,-73.89398757,40.86830134
2016-04-15,-73.98552253,40.67217994
2016-04-15,-73.91997795,40.86698562
2016-04-15,-73.93673791,40.84960286
2016-04-15,-73.95285557,40.68594996
2016-04-15,-73.92776116,40.86455896
2016-04-15,-73.91178045,40.85148855
2016-04-15,-73.94924074,40.6742749
2016-04-15,-73.90134464,40.81267533
2016-04-15,-73.94831369,40.77732365
2016-04-15,-74.00594634,40.73263141
2016-04-15,-73.89386978,40.75180691
2016-04-15,-73.94805649,40.77378007
2016-04-15,-73.93619376,40.73483714
2016-04-15,-73.98414955,40.57905178
2016-04-16,-73.94880114,40.79608412
2016-04-15,-73.91175397,40.69162942
2016-04-15,-73.80705373,40.69160032
2016-04-15,-73.99163802,40.74650324
2016-04-16,-73.95396746,40.80414481
2016-04-15,-73.93690869,40.68479226
2016-04-15,-74.13156826,40.6037686
2016-04-15,-73.90845970000001,40.68782533
2016-04-15,-73.95302584,40.80253328
2016-04-15,-73.91821449,40.82803151
2016-04-15,-73.94625372,40.81994559
2016-04-15,-73.96232147,40.71617058
2016-04-15,-73.99154646,40.67172217
2016-04-15,-73.90119929,40.85461992
2016-04-15,-73.89297579999999,40.85445339
2016-04-15,-73.87765794,40.88492352
2016-04-15,-73.91178045,40.85148855
2016-04-15,-73.94309927,40.81611244
2016-04-15,-73.94667477,40.72282593
2016-04-15,-73.91997795,40.86698562
2016-04-15,-73.89243608,40.85290488
2016-04-15,-73.96754425,40.68042981
2016-04-15,-73.97801361,40.74815653
2016-04-15,-73.96887565,40.63964001
2016-04-15,-73.94313544,40.8160658
2016-04-15,-73.89935249,40.82331215
2016-04-15,-73.99080562,40.763441
2016-04-16,-73.95326487,40.77591497
2016-04-16,-73.90394607,40.82993358
2016-04-16,-73.93673791,40.84960286
2016-04-16,-73.97708174,40.7188259
2016-04-16,-73.99108397,40.76053434
2016-04-16,-73.93402697,40.69290693
2016-04-16,-73.94425502,40.69143291
2016-04-16,-73.95771298,40.73058445
2016-04-16,-73.90695148,40.69887457
2016-04-16,-73.92062993,40.69332117
2016-04-16,-73.95350514,40.79894337
2016-04-16,-73.91067995,40.67236576
2016-04-16,-73.99022831,40.76157178
2016-04-16,-73.90733574,40.67150675
2016-04-16,-73.95365696,40.79875679
2016-04-16,-73.90685402,40.69893762
2016-04-17,-73.98178949,40.69239466
2016-04-17,-73.94896257,40.77867709
2016-04-17,-74.16368057,40.60372461
2016-04-17,-73.83649044,40.69123693
2016-04-17,-73.8377597,40.70014826
2016-04-17,-73.94590202,40.79036826
2016-04-17,-73.94611994,40.8022201
2016-04-17,-73.98337518,40.72523599
2016-04-17,-73.95026984,40.67688837
2016-04-17,-73.94973563,40.80687954
2016-04-17,-73.83808935,40.65202451
2016-04-17,-73.96905693,40.79261376
2016-04-17,-73.93434499,40.63728692
2016-04-17,-73.94131156,40.69253759
2016-04-17,-73.95396746,40.80414481
2016-04-17,-73.97756989,40.79045837
2016-04-17,-73.92325012,40.83553902
2016-04-17,-73.87288249,40.73638211
2016-04-17,-73.93119312,40.85663436
2016-04-17,-73.95121896,40.66572029
2016-04-17,-73.97220543,40.67319032
2016-04-17,-74.14634038,40.56258689
2016-04-17,-73.91175397,40.69162942
2016-04-17,-73.95883746,40.64499193
2016-04-17,-73.91177923,40.69161846
2016-04-17,-73.87705087,40.7223417
2016-04-17,-73.94350437,40.81555821
2016-04-17,-73.93814778,40.79886205
2016-04-17,-73.95374423,40.78231588
2016-04-17,-73.81124987,40.78248349
2016-04-17,-74.00279073,40.5979206
2016-04-17,-73.92960827,40.85464624
2016-04-17,-73.90691535,40.69892395
2016-04-18,-73.93089765,40.6817476
2016-04-18,-73.95139619,40.67973244
2016-04-18,-73.99105147,40.76057825
2016-04-18,-73.91835868,40.83419899
2016-04-18,-73.93207199,40.68985361
2016-04-18,-73.94725902,40.72307048
2016-04-18,-74.00471634,40.7383186
2016-04-18,-73.96754425,40.68042981
2016-04-18,-74.14630793,40.56255674
2016-04-18,-73.98824217,40.60225956
2016-04-18,-73.93161972,40.70541343
2016-04-18,-73.92042637,40.70072367
2016-04-18,-73.95976558,40.81493923
2016-04-18,-73.98161666,40.74378477
2016-04-18,-73.94667477,40.72282593
2016-04-18,-74.11475902,40.63602697
2016-04-18,-73.86529406,40.86841688
2016-04-18,-73.91175397,40.69162942
2016-04-18,-73.89966215,40.82402055
2016-04-18,-73.94002818,40.80036441
2016-04-18,-73.96193267,40.79688243
2016-04-18,-73.92035776,40.70079224
2016-04-18,-73.95491288,40.76822761
2016-04-18,-73.9260275,40.65824379
2016-04-18,-73.86571459999999,40.85532514
2016-04-18,-73.94667477,40.72282593
2016-04-18,-73.85822652,40.87815208
2016-04-18,-73.95466221,40.69098734
2016-04-18,-73.92406749,40.65765513
2016-04-18,-73.86530799,40.86868313
2016-04-18,-73.88019571,40.74499749
2016-04-18,-74.0064593,40.73875493
2016-04-18,-73.96271615,40.64903357
2016-04-18,-73.88016686,40.74498648
2016-04-18,-73.86781549,40.87864653
2016-04-18,-73.87974354,40.7455844
2016-04-18,-73.99040133,40.76327079
2016-04-18,-73.86316609,40.72882289
2016-04-18,-73.97979524,40.78796931
2016-04-18,-73.84771675,40.67979839
2016-04-18,-73.89957285,40.73954298
2016-04-18,-73.89185173,40.66761486
2016-04-18,-73.88504963,40.87051873
2016-04-18,-73.88022456,40.74501125
2016-04-18,-73.94619414,40.77298599
2016-04-18,-73.85078993,40.74201254
2016-04-18,-73.94824649,40.67331104
2016-04-18,-73.88415072,40.85726093
2016-04-18,-74.13029179,40.63431139
2016-04-18,-73.78937936,40.697728600000005
2016-04-18,-73.88673339,40.82874322
2016-04-18,-73.92824126,40.70442601
2016-04-18,-73.95628849,40.80650069
2016-04-18,-73.85164105,40.57370627
2016-04-18,-73.88123209,40.83979339
2016-04-18,-73.88693861,40.83343414
2016-04-18,-73.94701507,40.69411585
2016-04-18,-73.74247109,40.71468375
2016-04-18,-73.95621988,40.80647047
2016-04-18,-73.97117824,40.78942768
2016-04-18,-73.90449093,40.85564372
2016-04-18,-73.92177848,40.86390731
2016-04-19,-73.94811878,40.77724396
2016-04-20,-73.94473478,40.67818138
2016-04-19,-73.94894454,40.77864689
2016-04-19,-73.93271937,40.79515362
2016-04-19,-73.96463762,40.59332315
2016-04-19,-73.95085433,40.77412988
2016-04-19,-73.97256613,40.69022721
2016-04-19,-73.92032095,40.65917595
2016-04-19,-73.90695148,40.69887457
2016-04-19,-73.86477725,40.85586475
2016-04-19,-74.0064557,40.73875218
2016-04-19,-73.84071264,40.89517926
2016-04-19,-74.08899637,40.57297709
2016-04-19,-73.95365696,40.79875679
2016-04-19,-73.94727809,40.72633675
2016-04-19,-73.88024906,40.87794923
2016-04-19,-73.94474062,40.69289336
2016-04-19,-73.95847976,40.68126954
2016-04-19,-73.95362102,40.80368905
2016-04-19,-73.90605595,40.83277609
2016-04-19,-73.95551015,40.65234946
2016-04-19,-73.95809302,40.82048572
2016-04-19,-73.84120237,40.85672674
2016-04-19,-73.90795386,40.63894314
2016-04-19,-73.95377302,40.68884332
2016-04-19,-73.76381665,40.70919881
2016-04-19,-73.87737784,40.82502279
2016-04-19,-74.20029349,40.55054357
2016-04-19,-74.00644847,40.73866161
2016-04-19,-73.95377302,40.68884332
2016-04-19,-73.93267958,40.79521398
2016-04-19,-73.96429928,40.6806402
2016-04-19,-73.98342955,40.57911756
2016-04-19,-73.95420802,40.6644946
2016-04-19,-73.98152318,40.61241442
2016-04-19,-73.93267958,40.79521398
2016-04-19,-73.95628666,40.82029566
2016-04-19,-73.94855097,40.77397792
2016-04-19,-73.9301991,40.670548499999995
2016-04-19,-73.94834382,40.67331383
2016-04-19,-73.94597354,40.79123014
2016-04-19,-73.75558044,40.69977252
2016-04-19,-73.84798803,40.82492741
2016-04-19,-73.99194915,40.68044509
2016-04-20,-73.89269914,40.65846456
2016-04-20,-73.92167359,40.86394841
2016-04-20,-73.94879294,40.77858095
2016-04-20,-73.82419827,40.77305383
2016-04-20,-73.86483899,40.85394628
2016-04-20,-73.94708459,40.82916273
2016-04-20,-73.9572006,40.81489714
2016-04-20,-73.9572006,40.81489714
2016-04-21,-73.99247069,40.62759161
2016-04-20,-73.86335633,40.75569974
2016-04-20,-73.86483899,40.85394628
2016-04-20,-73.98791,40.72633446
2016-04-20,-73.90573136,40.84507762
2016-04-20,-73.98348399999999,40.57727306
2016-04-21,-73.96801704,40.79218529999999
2016-04-20,-73.91044294,40.68510683
2016-04-20,-73.93933275,40.79061202
2016-04-20,-73.95362102,40.80368905
2016-04-20,-73.85961209999999,40.86587675
2016-04-20,-73.95433309,40.68187457
2016-04-20,-73.77561515,40.69737322
2016-04-20,-73.84120237,40.85672674
2016-04-20,-73.96084584,40.59374187
2016-04-20,-73.93136002,40.70542426
2016-04-20,-73.93271937,40.79515362
2016-04-20,-73.87729914,40.82459453
2016-04-20,-73.90098221,40.86445949
2016-04-20,-73.85078993,40.74201254
2016-04-20,-73.98061918,40.71153372
2016-04-20,-73.96455213,40.57800438
2016-04-20,-73.99885599,40.74427754
2016-04-20,-73.91667070000001,40.69022776
2016-04-20,-73.92074274,40.70156379
2016-04-20,-73.85211184,40.83580185
2016-04-20,-73.92533118,40.82309859
2016-04-20,-73.91765432,40.6704359
2016-04-20,-73.91624673,40.69762186
2016-04-20,-73.86199698,40.89961463
2016-04-20,-73.96334701,40.63551845
2016-04-20,-73.91983706,40.69893093
2016-04-20,-73.95621988,40.80647047
2016-04-20,-73.85078993,40.74201254
2016-04-20,-73.94055403,40.83438274
2016-04-21,-73.96161548,40.6767692
2016-04-21,-73.87737784,40.82502279
2016-04-21,-73.95387434,40.68833283
2016-04-21,-73.92030393,40.70358638
2016-04-21,-73.95330672,40.79860843
2016-04-21,-73.89565261,40.74268498
2016-04-21,-73.85818339,40.869552899999995
2016-04-21,-73.85136896,40.7412777
2016-04-21,-73.94716907,40.67726028
2016-04-21,-73.96243687,40.71623649
2016-04-21,-73.91203969,40.69372389
2016-04-21,-73.76606066,40.76045086
2016-04-21,-73.91276484,40.82852706
2016-04-21,-73.98747426,40.760405
2016-04-21,-73.9351895,40.69149129
2016-04-21,-73.90410508,40.83242866
2016-04-21,-73.96525279999999,40.80193926
2016-04-21,-73.95491288,40.76822761
2016-04-21,-73.92350274,40.68183624
2016-04-21,-73.90074059999999,40.85919494
2016-04-21,-73.79043419,40.69830968
2016-04-21,-73.99491926,40.73744026
2016-04-21,-73.8666595,40.75364505
2016-04-21,-73.90188613,40.69531589
2016-04-21,-73.88782344,40.87447108
2016-04-21,-73.92756915,40.83172941
2016-04-21,-73.95577598,40.82217285
2016-04-21,-73.94150057,40.79768905
2016-04-21,-74.13035991,40.55667186
2016-04-21,-73.89122415,40.64131375
2016-04-21,-73.90113773,40.87171385
2016-04-21,-73.95148187,40.73046397
2016-04-21,-73.96134152,40.67671422
2016-04-21,-73.98473724,40.7326086
2016-04-21,-73.94085992,40.67320043
2016-04-21,-73.90478048,40.86297231
2016-04-21,-73.91601852,40.82725867
2016-04-21,-73.96143524,40.67673346
2016-04-21,-74.15660600000001,40.62756205
2016-04-21,-73.89780145,40.65692938
2016-04-22,-73.94841539,40.70196378
2016-04-21,-73.81337554,40.70946274
2016-04-21,-73.9541483,40.71467172
2016-04-21,-73.89646496,40.74243869
2016-04-21,-73.95271303,40.65307022
2016-04-21,-73.93818028,40.79887579
2016-04-21,-73.85804611,40.83223843
2016-04-21,-73.93786692,40.79793692
2016-04-21,-73.98237763,40.74564583
2016-04-21,-73.98439421,40.779906
2016-04-22,-74.13400095,40.62621822
2016-04-22,-74.00478691,40.71599824
2016-04-22,-73.96751898,40.68049294
2016-04-22,-73.92102253,40.73633735
2016-04-22,-73.95365696,40.79875679
2016-04-22,-73.85979316,40.7114088
2016-04-22,-73.80775165,40.78221696
2016-04-22,-73.96956449,40.79624243
2016-04-22,-73.94878361,40.67334696
2016-04-22,-73.85542533,40.74617676
2016-04-22,-74.00377715,40.72102118
2016-04-23,-73.95251794,40.70944503
2016-04-22,-73.95432908,40.77723561
2016-04-22,-73.89546413,40.860504999999996
2016-04-22,-73.98628555,40.74828132
2016-04-22,-73.94786077,40.67328891
2016-04-22,-73.92473244,40.80620444
2016-04-22,-73.870594,40.83338128
2016-04-22,-73.80860002,40.7822815
2016-04-22,-73.97220543,40.67319032
2016-04-22,-73.93750097,40.69146238
2016-04-22,-73.95480459,40.76820012
2016-04-22,-73.95577598,40.82217285
2016-04-22,-73.94647831,40.68893897
2016-04-22,-73.94131259999999,40.81016648
2016-04-22,-73.95148187,40.73046397
2016-04-22,-73.99049086,40.69245884
2016-04-23,-73.95504985,40.82203259
2016-04-22,-73.97370198,40.74513091
2016-04-23,-73.86283192,40.86662992
2016-04-22,-73.97708174,40.7188259
2016-04-22,-73.94653509,40.78901266
2016-04-22,-73.97220543,40.67319032
2016-04-22,-73.80495755,40.81647752
2016-04-22,-74.08854858,40.63705747
2016-04-22,-73.95475102,40.68763875
2016-04-22,-73.91607005,40.65749861
2016-04-22,-73.96754425,40.68042981
2016-04-22,-73.91045644,40.84152425
2016-04-22,-73.94097192,40.67292876
2016-04-22,-73.98109108,40.75187895
2016-04-22,-73.92590979,40.75449712
2016-04-22,-73.93383131,40.61754609
2016-04-22,-73.87763641,40.82195173
2016-04-22,-73.96635823,40.80160473
2016-04-22,-73.90682507,40.69901445
2016-04-22,-73.87853630000001,40.82182642
2016-04-23,-73.95457829,40.68183349
2016-04-23,-73.79970175,40.71418272
2016-04-23,-73.96409969999999,40.75669468
2016-04-24,-73.94600712,40.63850618
2016-04-23,-73.94938133,40.674283200000005
2016-04-23,-73.91172508,40.69165959
2016-04-23,-73.93694126,40.80667563
2016-04-23,-73.92503472,40.86174939
2016-04-23,-73.9383323,40.81801208
2016-04-23,-73.84861286,40.68845385
2016-04-23,-73.89211664,40.86710017
2016-04-23,-73.93031948,40.75200215
2016-04-23,-73.93909645,40.8515364
2016-04-23,-73.8620251,40.84773442
2016-04-23,-73.90416479,40.83111399
2016-04-23,-74.11405916,40.62919039
2016-04-23,-73.98552253,40.67217994
2016-04-23,-73.91903593,40.73201847
2016-04-23,-73.92794549,40.83124108
2016-04-24,-73.95715434,40.71840575
2016-04-23,-73.96531385,40.5808098
2016-04-24,-73.93783035,40.62439658
2016-04-23,-73.88344247,40.86947688
2016-04-23,-73.94264172,40.67212538
2016-04-23,-73.95562548,40.74444467
2016-04-23,-73.85548927,40.82983638
2016-04-23,-73.92533118,40.82309859
2016-04-23,-73.94041403,40.71632327
2016-04-23,-74.08737998,40.61412289
2016-04-23,-73.89904732,40.81488284
2016-04-23,-73.94226231,40.80641492
2016-04-24,-73.94358718,40.79884288
2016-04-24,-73.96142341,40.79691245
2016-04-25,-73.95480635,40.74433456
2016-04-24,-73.94421127,40.71354747
2016-04-24,-73.91453724,40.7173884
2016-04-24,-73.92650627,40.593348999999996
2016-04-24,-73.93780894,40.79814549
2016-04-24,-73.99377029,40.71466696
2016-04-24,-73.99394343,40.71467795
2016-04-24,-74.22061974,40.54694629
2016-04-24,-73.91137768,40.69800523
2016-04-24,-73.90907181,40.71491118
2016-04-24,-73.95365696,40.79875679
2016-04-24,-73.95564626,40.68612948
2016-04-24,-73.92788216,40.86633485
2016-04-24,-73.93619376,40.73483714
2016-04-24,-73.90317606,40.83016349
2016-04-24,-73.93399755,40.84648059
2016-04-24,-73.90022393,40.85177557
2016-04-24,-73.98016354,40.76388705
2016-04-24,-73.86155625,40.8906527
2016-04-24,-73.86312172,40.68192024
2016-04-24,-73.90845970000001,40.68782533
2016-04-24,-73.9616838,40.7586564
2016-04-24,-73.97928084,40.72350613
2016-04-24,-73.96229483,40.80151565
2016-04-24,-73.94121977,40.69030056
2016-04-24,-73.89437638,40.88300776
2016-04-24,-74.0026573,40.68352497
2016-04-24,-73.90196559,40.69523361
2016-04-24,-73.92642351,40.59329954
2016-04-24,-73.90188613,40.69531589
2016-04-24,-73.91332368,40.71574613
2016-04-24,-73.81245306,40.71427008
2016-04-24,-73.95237437,40.68825262
2016-04-24,-73.9926548,40.62418534
2016-04-24,-73.95691225,40.57950867
2016-04-24,-73.86039743,40.84656596
2016-04-24,-73.97070425,40.68480308
2016-04-24,-73.94737475,40.66788422
2016-04-25,-73.97832075,40.72483716
2016-04-25,-73.85827237,40.81762857
2016-04-25,-73.99481949999999,40.72098545
2016-04-25,-74.12962325,40.57206833
2016-04-25,-74.02109532,40.62394758
2016-04-25,-73.93965626,40.68072049
2016-04-26,-73.87713949,40.8719241
2016-04-25,-73.94746839,40.77326105
2016-04-25,-73.99426474,40.71159285
2016-04-25,-73.95199781,40.67038125
2016-04-25,-73.88344247,40.86947688
2016-04-25,-73.93184861,40.6649721
2016-04-25,-73.91002541,40.83154139
2016-04-25,-73.84430071,40.89210462
2016-04-25,-73.94769327,40.77194368
2016-04-25,-73.96754425,40.68042981
2016-04-25,-74.01854592,40.64074064
2016-04-25,-73.92730355,40.8234649
2016-04-25,-73.95365927,40.66573502
2016-04-25,-74.18057837,40.56137162
2016-04-25,-73.94909654,40.6742666
2016-04-25,-73.87170945,40.68218815
2016-04-25,-73.91033191,40.62555868
2016-04-25,-73.93707553,40.66464296
2016-04-25,-73.95493988,40.69096
2016-04-25,-73.92851386,40.8302753
2016-04-25,-73.93246193,40.67155443
2016-04-25,-73.95376911,40.78288679999999
2016-04-25,-73.87625879,40.87303202
2016-04-25,-73.91939788,40.66843619
2016-04-25,-73.91041609,40.76681551
2016-04-25,-73.91955655,40.6683869
2016-04-25,-73.94826528,40.72809933
2016-04-25,-73.87911006,40.67504327
2016-04-26,-73.95458768,40.82159051
2016-04-25,-73.95466221,40.69098734
2016-04-25,-74.0630266,40.60106261
2016-04-25,-73.93620425,40.6786573
2016-04-25,-73.94157363,40.67330236
2016-04-25,-73.92411539,40.70742888
2016-04-26,-73.95601051,40.64775214
2016-04-25,-73.95246182,40.79824304
2016-04-25,-73.85078993,40.74201254
2016-04-25,-73.96340532,40.79856268
2016-04-25,-74.00479933,40.73814293
2016-04-25,-73.9048763,40.67970888
2016-04-25,-73.91628137,40.81937603
2016-04-25,-73.81837647,40.75386175
2016-04-25,-74.11093303,40.63843241
2016-04-25,-73.961541,40.71214925
2016-04-25,-74.00682954,40.72467706
2016-04-25,-73.95621988,40.80647047
2016-04-25,-73.95459606,40.77224304
2016-04-25,-73.90520297,40.67310247
2016-04-25,-73.9616838,40.7586564
2016-04-25,-74.00395109,40.73418503
2016-04-25,-73.90044921,40.86065762
2016-04-25,-73.91067995,40.67236576
2016-04-25,-73.95815039,40.76373569
2016-04-26,-73.87730972,40.82473727
2016-04-26,-73.9609212,40.64956272
2016-04-27,-73.87687902,40.87199518
2016-04-26,-73.94131156,40.69253759
2016-04-26,-73.81908925,40.76518222
2016-04-26,-73.93654761,40.8558497
2016-04-26,-73.90983435,40.70053745
2016-04-26,-73.94313544,40.8160658
2016-04-26,-73.94744646,40.82850142
2016-04-26,-73.94773658,40.82256473
2016-04-26,-73.95199781,40.67038125
2016-04-26,-73.90628296,40.66904108
2016-04-26,-73.94264172,40.67212538
2016-04-26,-73.94706834,40.71786907
2016-04-26,-73.95909931,40.81154927
2016-04-26,-73.90845970000001,40.68782533
2016-04-26,-73.97908429,40.77501678
2016-04-26,-73.98252283,40.68738557
2016-04-26,-73.91765432,40.6704359
2016-04-26,-73.94737401,40.72822519
2016-04-26,-73.95948275,40.69202392
2016-04-26,-73.94197253,40.6954611
2016-04-26,-73.95918627,40.69920687
2016-04-26,-74.00991682,40.71805373
2016-04-26,-73.91139745,40.65328186
2016-04-26,-73.93989567,40.67910669
2016-04-26,-73.92083765,40.66719106
2016-04-26,-73.99005367,40.72238771
2016-04-27,-73.91342792,40.8493407
2016-04-26,-73.99189744,40.69064191
2016-04-26,-73.77944816,40.69534675
2016-04-26,-73.9363694,40.70205107
2016-04-26,-73.91929817,40.68232743
2016-04-26,-73.96243442,40.75898052
2016-04-26,-73.9139194,40.74328197
2016-04-26,-73.99042617,40.71602813
2016-04-26,-73.94028703,40.83392698
2016-04-26,-73.91153333,40.84433291
2016-04-26,-73.99959596,40.72005783
2016-04-26,-74.07797718,40.63085367
2016-04-26,-73.93819976,40.68840234
2016-04-26,-73.90204907,40.69977902
2016-04-26,-73.98791,40.72633446
2016-04-26,-73.96182456,40.67681319
2016-04-26,-73.99036486,40.71597597
2016-04-26,-73.95949713,40.69209254
2016-04-26,-73.95563631,40.74444741
2016-04-27,-73.91461190000001,40.83650458
2016-04-27,-73.99193000000001,40.60041537
2016-04-27,-73.87290974,40.89614415
2016-04-27,-73.89248181,40.86486084
2016-04-27,-73.72580947,40.72600314
2016-04-27,-73.90643995,40.85779167
2016-04-27,-73.94960888,40.77868012
2016-04-27,-73.85782184,40.86954696
2016-04-27,-73.90449093,40.85564372
2016-04-27,-73.90390168,40.70304137
2016-04-27,-73.91905870000001,40.66871592
2016-04-27,-73.95383389,40.79883097
2016-04-27,-73.92897159,40.83138719
2016-04-27,-73.78035729999999,40.70946486
2016-04-27,-73.92371233,40.65305738
2016-04-27,-73.90657378,40.87833035
2016-04-27,-73.89140783,40.86720655
2016-04-27,-73.87954156,40.74950918
2016-04-27,-73.94720040000001,40.78339999
2016-04-27,-73.93434499,40.63728692
2016-04-27,-73.87985915,40.70148995
2016-04-27,-74.15313941,40.63499962
2016-04-27,-73.96905693,40.79261376
2016-04-27,-73.87766152,40.82205331
2016-04-27,-73.89645642,40.82688321
2016-04-27,-73.90528426,40.82147272
2016-04-27,-73.94426707,40.68995349
2016-04-27,-73.91673798,40.67388817
2016-04-28,-73.981189,40.68632588
2016-04-27,-73.92066542,40.66652945
2016-04-27,-73.77985618,40.70829737
2016-04-27,-73.89299478,40.75052979
2016-04-27,-73.95199781,40.67038125
2016-04-27,-73.9694468,40.79297891
2016-04-28,-73.835312,40.68948409
2016-04-28,-73.9481074,40.82890244
2016-04-27,-73.91208246,40.67222961
2016-04-27,-73.79120311,40.85582093
2016-04-27,-73.99843651,40.62690839
2016-04-27,-73.86810297,40.87591315
2016-04-27,-73.91212211,40.67222964
2016-04-27,-73.88739101,40.66435253
2016-04-27,-73.96804189,40.79306362
2016-04-27,-73.87691506,40.89550075
2016-04-27,-74.10661408,40.56250986
2016-04-27,-73.78015136,40.70956877
2016-04-27,-73.97954859,40.60339194
2016-04-27,-73.99546053,40.63157446
2016-04-27,-73.93862414,40.67786264
2016-04-27,-73.923487,40.66412694
2016-04-27,-73.90905978,40.86385132
2016-04-27,-73.91286194,40.70471732
2016-04-27,-73.86575182,40.85479271
2016-04-27,-73.78035729999999,40.70946486
2016-04-27,-73.91387232,40.829952399999996
2016-04-27,-73.87754509,40.67720176
2016-04-28,-73.85973258,40.72990842
2016-04-28,-73.87842933,40.75380355
2016-04-28,-73.90647320000001,40.65677207
2016-04-28,-73.91101587,40.65295219
2016-04-28,-73.85967482,40.72992757
2016-04-28,-74.13172194,40.62508177
2016-04-28,-73.89666998,40.85456655
2016-04-28,-73.96031043,40.69489523
2016-04-28,-73.93498683,40.64046849
2016-04-28,-73.98984083,40.72233005
2016-04-29,-73.95247776,40.67978504
2016-04-28,-73.86643565,40.67267424
2016-04-28,-73.9015964,40.85008052
2016-04-28,-73.96385929,40.71413995
2016-04-28,-73.95600159,40.68860814
2016-04-28,-73.90919941,40.70597708
2016-04-28,-73.93434499,40.63728692
2016-04-28,-73.93537987,40.65505724
2016-04-28,-73.96897348,40.79345637
2016-04-28,-73.94186387,40.67118628
2016-04-28,-73.88344247,40.86947688
2016-04-28,-73.93750097,40.69146238
2016-04-28,-73.94005781,40.78751908
2016-04-28,-73.91600725,40.70164551
2016-04-28,-73.95883746,40.64499193
2016-04-28,-73.94519389,40.79511906
2016-04-28,-73.95179809,40.67238485
2016-04-28,-73.96421995,40.71424985
2016-04-28,-73.97001313,40.63411505
2016-04-28,-73.94960259,40.67250193
2016-04-28,-74.0144127,40.70609708
2016-04-28,-73.93999046,40.80615301
2016-04-28,-73.97134256,40.78523651
2016-04-28,-73.8858239,40.85758647
2016-04-28,-73.94357134,40.82605404
2016-04-28,-73.92185989,40.69923973
2016-04-28,-73.95504985,40.82203259
2016-04-28,-73.80172695,40.66879586
2016-04-28,-73.96271615,40.64903357
2016-04-28,-73.95485522,40.80003082
2016-04-28,-73.96283994,40.6791109
2016-04-28,-73.92075641,40.69916761
2016-04-29,-73.9532455,40.68008179
2016-04-29,-73.95224702,40.67978769
2016-04-29,-73.93619376,40.73483714
2016-04-28,-73.96237432,40.63532326
2016-04-28,-73.96268966,40.79950389
2016-04-28,-73.85571565,40.7471021
2016-04-28,-73.93224073,40.85025355
2016-04-28,-73.93911301,40.79395773
2016-04-28,-73.85975786,40.72990022
2016-04-28,-73.92438568,40.67901246
2016-04-28,-74.00816836,40.72739977
2016-04-29,-73.94131259999999,40.81016648
2016-04-29,-73.94339873,40.67216419
2016-04-29,-73.90946745,40.71310819
2016-04-29,-73.94036704,40.81722542
2016-04-29,-73.94978935,40.77876803
2016-04-29,-73.94097192,40.67292876
2016-04-29,-73.91680406,40.81743589
2016-04-29,-73.9627354,40.67908891
2016-04-29,-73.90687877,40.699297200000004
2016-04-30,-73.88955799,40.84899918
2016-04-29,-73.9430755,40.69607374
2016-04-29,-73.90703627,40.69238051
2016-04-29,-74.01316693,40.64408727
2016-04-29,-73.92573089,40.68833458
2016-04-29,-73.7620729,40.69246306
2016-04-29,-73.85429520000001,40.74971881
2016-04-29,-74.00395109,40.73418503
2016-04-29,-73.99368185,40.73430569
2016-04-29,-73.94060219,40.71568109
2016-04-29,-73.91514649,40.68936753
2016-04-29,-74.00324033,40.735648
2016-04-29,-73.94560655,40.8293377
2016-04-29,-73.94415385,40.71319337
2016-04-29,-73.95365696,40.79875679
2016-04-29,-73.95873543,40.68178291
2016-04-29,-73.95365696,40.79875679
2016-04-29,-73.94897298,40.7792233
2016-04-29,-73.90529618,40.83087339
2016-04-29,-74.01097082,40.61228637
2016-04-29,-73.95175468,40.67260441
2016-04-29,-73.96142341,40.79691245
2016-04-29,-73.94097192,40.67292876
2016-04-29,-73.94365808,40.67239762
2016-04-29,-73.90884426,40.709852399999995
2016-04-29,-73.95699241,40.81840207
2016-04-29,-73.96035957,40.67289865
2016-04-29,-73.96987014,40.63162549
2016-04-29,-73.89207724,40.85796028
2016-04-29,-73.81089035,40.69165883
